Date: 4/25/2026

Start, Stop, Increment
Energy UDP
Start: 970.00000000
Stop: 1010.00000000
Increment: 0.20000000
Delay After Move (s): 0.10000000
Count Time (s): 1.00000000
Scan Number: 1
Bi-directional: No
Stay at End: 1
Description Length: 0

Time (s)	Energy UDP	Izero	TEY	Filtered TEY	Filtered Izero	AI 2	AI 3_AWG	Channeltron	SSD CH 1	SSD CH 2	SSD CH 3	SSD CH 4	SSD CH 5	SSD CH 6	Beam Current	X Position	Y Position	Z Position	Ortec Counter	Gate	Gate 2	DioLaserOn	DioLaserOff	TFY_laserOn	TFY_laserOff
230.39100000	980.99842357	0.30704763	0.00090365	0.00000000	0.00000000	0.00000000	0.00000000	9881.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.13542290	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
233.13900000	981.19986322	0.31078662	0.00089426	0.00000000	0.00000000	0.00000000	0.00000000	9844.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.07182149	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
237.23000000	981.44457976	0.31181390	0.00095680	0.00000000	0.00000000	0.00000000	0.00000000	9654.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	499.97284743	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
241.00100000	981.63900046	0.31243370	0.00095154	0.00000000	0.00000000	0.00000000	0.00000000	9801.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.71664404	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
244.37600000	981.81188354	0.31136050	0.00095911	0.00000000	0.00000000	0.00000000	0.00000000	9527.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.64767432	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
247.54400000	982.00644982	0.31221201	0.00095088	0.00000000	0.00000000	0.00000000	0.00000000	9671.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.57328078	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
250.19500000	982.20109323	0.31027496	0.00095977	0.00000000	0.00000000	0.00000000	0.00000000	9268.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.51703134	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
253.12100000	982.41024064	0.30796333	0.00093837	0.00000000	0.00000000	0.00000000	0.00000000	9349.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.45388770	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
255.49500000	982.61226061	0.31253162	0.00097408	0.00000000	0.00000000	0.00000000	0.00000000	9333.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.40055823	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
259.49000000	982.82880281	0.31143127	0.00094281	0.00000000	0.00000000	0.00000000	0.00000000	9209.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.30437931	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
262.77300000	983.00932756	0.30456386	0.00094413	0.00000000	0.00000000	0.00000000	0.00000000	8725.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.23113712	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
266.59200000	983.21159403	0.31267282	0.00092866	0.00000000	0.00000000	0.00000000	0.00000000	9210.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.15609162	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
269.93400000	983.40671556	0.30910911	0.00095071	0.00000000	0.00000000	0.00000000	0.00000000	8875.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.07787299	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
272.75800000	983.60914563	0.30737152	0.00094446	0.00000000	0.00000000	0.00000000	0.00000000	8790.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.01279772	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
275.47800000	983.80442500	0.30405516	0.00094495	0.00000000	0.00000000	0.00000000	0.00000000	8591.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.15191626	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
277.68000000	984.01425590	0.30517164	0.00094512	0.00000000	0.00000000	0.00000000	0.00000000	8505.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.59236121	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
281.88500000	984.18797677	0.30770495	0.00094956	0.00000000	0.00000000	0.00000000	0.00000000	8475.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.49569678	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
286.86200000	984.40521413	0.30246174	0.00095746	0.00000000	0.00000000	0.00000000	0.00000000	8370.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.38018774	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
289.32900000	984.60805555	0.30371844	0.00094265	0.00000000	0.00000000	0.00000000	0.00000000	8523.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.32594968	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
293.30900000	984.83272752	0.30753214	0.00094825	0.00000000	0.00000000	0.00000000	0.00000000	8380.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.22874426	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
297.23300000	985.00673754	0.30394292	0.00096767	0.00000000	0.00000000	0.00000000	0.00000000	8508.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.14672827	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
301.80100000	985.20257233	0.29811481	0.00095351	0.00000000	0.00000000	0.00000000	0.00000000	8118.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.04113745	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
304.83700000	985.40574254	0.30722373	0.00093574	0.00000000	0.00000000	0.00000000	0.00000000	8661.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	499.97595699	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
308.82700000	985.60173605	0.30895013	0.00094792	0.00000000	0.00000000	0.00000000	0.00000000	8505.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.89402747	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
312.52600000	985.81959808	0.30356472	0.00094380	0.00000000	0.00000000	0.00000000	0.00000000	8467.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.80674026	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
315.29000000	986.00848977	0.30441739	0.00096372	0.00000000	0.00000000	0.00000000	0.00000000	8164.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	500.74960303	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
